_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,_id,pseudocode
4746,9134878,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,DALLUPURA,,,1,2,1,5,3,110096,2,1,3,0,2,4,19,0,0,0,0,1,1,2,223,1,0,19,0,1,0,4,
4747,9353382,DELHI,SOUTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,104-N Naraina,,,1,3,1,5,3,110028,2,2,3,0,2,4,0,0,0,0,0,1,1,2,225,1,7,6,0,0,0,0,
4748,1771751,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,006-S Tagore Garden,,,1,3,1,5,3,110018,2,2,3,0,2,4,19,0,0,0,0,1,1,2,228,1,32,27,8,4,0,0,
4749,8182323,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,038-N Nilothi,,,1,2,1,5,3,110041,2,1,3,0,2,4,0,0,0,0,0,1,1,2,228,1,0,61,0,6,0,0,
4750,8031602,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,094-S Pul Pehladpur,,,1,1,1,5,3,110044,2,2,3,0,2,4,19,0,0,0,0,1,2,2,220,1,0,0,0,0,0,0,
4751,9395135,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,029-N Nangal Thakran,,,1,3,1,5,3,110039,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,4,15,0,1,0,1,
4752,7462474,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,021-E Krishna Nagar,,,1,3,1,5,3,110031,2,2,3,0,2,4,0,0,0,0,0,1,1,2,224,1,23,16,0,0,4,5,
4753,2139107,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,042-S Dichaon Kalan,,,1,1,1,5,3,110043,2,2,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,0,0,0,0,
4757,4597102,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,007-S Vishnu Garden,,,3,2,1,12,1,110018,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,66,0,3,0,1,
4758,9456731,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,062-N Shalimar Bagh -North,,,5,1,6,12,1,110088,2,2,3,0,2,4,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
4759,1590616,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,077-N Model Town,,,3,3,1,12,1,110009,2,2,3,0,2,19,4,0,0,1,1,1,1,2,220,1,15,19,2,0,5,0,
4760,4841771,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,102-N Rajinder Nagar,,,3,3,1,12,1,110060,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,18,9,6,0,0,0,
4764,7635459,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,024-N Rohini-A,,,1,3,1,5,3,110085,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,20,25,0,0,0,0,
4765,1266282,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,023-N Samaypur Badli,,,1,1,1,5,3,110042,2,2,3,0,2,4,0,0,0,0,0,1,2,2,213,1,0,0,5,0,0,0,
4766,9672364,DELHI,SOUTH WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,LADO SARAI,,,1,3,1,5,3,110016,2,2,3,0,2,4,0,0,0,0,0,1,1,2,223,1,11,6,0,0,0,0,
4772,8435599,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,079-N Shastri Nagar,,,3,3,1,12,1,110007,2,2,3,0,2,19,4,0,0,1,1,1,1,2,220,1,14,17,2,2,4,5,
4775,5661012,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,047-S Dwarka-C,,,1,1,1,5,3,110061,2,2,3,0,2,4,0,0,0,0,0,1,1,2,210,1,30,0,0,0,0,0,
4780,4154584,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,061-S Safdarjung Enclave,,,1,3,1,5,3,110029,2,2,3,0,2,4,19,0,0,0,0,1,1,2,228,1,5,5,1,0,0,0,
4784,1792571,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,079-S Madangir,,,1,2,1,5,3,110062,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,41,0,5,0,12,
4785,7872231,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,094-S Pul Pehladpur,,,1,2,1,5,3,110044,2,2,3,0,2,4,19,0,0,0,0,1,2,2,219,1,0,30,0,0,0,0,
4786,4426075,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,061-E Karawal Nagar-West,,,1,1,1,5,3,110094,2,1,3,0,2,4,19,0,0,0,0,1,2,2,221,1,0,0,10,0,0,0,
4787,2195749,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,076-N Sangam Park,,,1,3,1,5,3,110007,2,2,3,0,2,19,4,0,0,0,0,1,1,2,228,1,8,10,1,0,1,1,
4788,1371220,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,034-S Nangli Sakrawati,,,1,1,1,5,3,110043,2,1,3,0,2,4,19,0,0,0,0,1,2,2,212,1,0,0,0,0,0,0,
4789,2481591,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,089-S Sri Niwas Puri,,,1,3,1,5,3,110065,2,2,3,0,2,4,19,0,0,0,0,1,1,2,224,1,43,43,0,0,0,0,
4790,3088543,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,023-N Samaypur Badli,,,1,2,1,5,3,110042,2,2,3,0,2,4,19,0,0,0,0,1,1,2,210,1,0,26,0,0,0,1,
4791,4742009,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,028-S Uttam Nagar,,,1,1,1,5,3,110059,2,1,3,0,2,4,19,0,0,0,0,1,2,2,220,1,0,0,18,0,0,0,
4792,2356212,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,SHASTRI PARK,,,1,3,1,5,3,110053,2,1,3,0,2,4,0,0,0,0,0,1,2,2,224,1,0,0,0,0,0,0,
4793,7696443,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,037-E Ram Nagar,,,1,1,1,5,3,110093,2,1,3,0,2,4,19,0,0,0,0,1,2,2,220,1,0,0,30,0,0,0,
4794,1174211,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,049-N Nangloi Jat,,,1,3,1,5,3,110041,2,2,3,0,2,4,0,0,0,0,0,1,1,2,210,1,17,17,0,0,13,11,
4795,5423444,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,017-E Vishwas Nagar,,,1,1,1,5,3,110032,2,2,3,0,2,4,19,0,0,0,0,1,2,2,210,1,0,0,20,0,0,0,
4796,5010242,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,001-N Narela,,,1,2,1,5,3,110040,2,2,3,0,2,4,19,0,0,0,0,1,1,2,228,1,0,18,0,0,0,0,
4797,1544520,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,034-E New Seemapuri,,,1,1,1,5,3,110095,2,1,3,0,2,4,0,0,0,0,0,1,2,2,244,1,0,0,9,0,0,0,
4798,6406737,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,003-N Alipur,,,1,3,1,5,3,110040,2,2,3,0,2,4,19,0,0,0,0,1,1,2,217,1,13,23,0,0,0,0,
4807,5704583,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,015-N Mukherjee Nagar,,,1,3,1,5,3,110009,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,6,5,2,0,2,0,
4808,7375379,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,003-E Trilokpuri-West,,,1,2,1,5,3,110091,2,1,3,0,2,4,19,0,0,0,0,1,1,2,226,1,0,39,0,0,0,0,
4809,8339698,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,089-S Sri Niwas Puri,,,3,3,1,12,1,110065,2,2,3,0,2,4,19,0,0,1,1,1,1,1,220,1,27,33,0,0,0,0,
4810,8171776,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,099-S Om Vihar,,,5,2,6,12,1,110044,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
4811,1946792,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,016-S Janakpuri South,,,5,1,6,12,1,110058,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
4812,4099667,DELHI,SOUTH EAST,2,,,,,5,1,6,12,1,110076,2,2,3,0,2,4,19,0,0,1,1,1,9,9,164,1,0,0,0,0,0,0,
4816,8930766,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,060-E Sonia Vihar,,,5,1,6,12,1,110094,2,1,3,0,2,4,19,0,0,1,1,1,9,9,230,1,0,0,0,0,0,0,
4817,5026679,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,031-E Shahdara,,,3,3,1,12,1,110095,2,1,3,0,2,4,19,0,0,1,1,1,1,2,221,1,17,19,0,0,0,0,
4818,5482610,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,039-S Chhawla,,,5,2,6,12,1,110043,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
4820,7416272,DELHI,SOUTH WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,065-S R.K. Puram,,,1,3,1,5,3,110022,2,2,3,0,2,4,0,0,0,0,0,1,1,2,215,1,10,10,0,0,0,0,
4821,3586812,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,006-E Gharoli,,,1,1,1,5,3,110096,2,2,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,11,0,0,0,
4822,6461818,DELHI,SOUTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,104-N Naraina,,,1,1,1,5,3,110028,2,1,3,0,2,4,19,0,0,0,0,1,2,2,224,1,0,0,9,0,0,0,
4823,6432424,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,044-E Bhajan Pura,,,1,3,1,5,3,110053,2,2,3,0,2,4,19,0,0,0,0,1,1,2,227,1,12,12,1,0,0,0,
4824,7180210,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,054-N Mangol Puri-A,,,1,2,1,5,3,110083,2,2,3,0,2,4,0,0,0,0,0,1,1,2,231,1,0,16,0,0,0,2,
4825,3508364,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,019-E I.P. Extension,,,1,2,1,5,3,110096,2,2,3,0,2,4,0,0,0,0,0,1,1,2,225,1,0,37,0,0,0,0,
4826,9105526,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,016-S Janakpuri South,,,1,3,1,5,3,110058,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,31,44,0,0,1,2,
4827,9375450,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,091-S Govind Puri,,,1,1,1,5,3,110019,2,1,3,0,2,4,19,0,0,0,0,1,2,2,220,1,0,0,0,0,0,0,
4828,1951231,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,027-S Nawada,,,1,2,1,5,3,110059,2,1,3,0,2,4,19,0,0,0,0,1,1,2,228,1,0,40,0,1,0,0,
4829,6693267,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,029-N Nangal Thakran,,,1,3,1,5,3,110081,2,2,3,0,2,4,0,0,0,0,0,1,1,2,210,1,2,4,0,0,0,0,
4830,1679368,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,023-E Ghondli,,,1,3,1,5,3,110051,2,2,3,0,2,18,0,0,0,0,0,1,1,2,225,1,6,9,1,7,0,0,
4831,5145107,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,033-N Begumpur,,,1,2,1,5,3,110086,2,1,3,0,2,4,19,0,0,0,0,1,1,2,220,1,0,22,0,2,0,0,
4832,3271772,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,064-E Sri Ram Colony,,,1,2,1,5,3,110094,2,1,3,0,2,19,0,0,0,0,0,1,1,2,226,1,0,42,0,1,0,0,
4833,4425399,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,015-E Shakarpur,,,1,1,1,5,3,110092,2,2,3,0,2,4,0,0,0,0,0,1,2,2,223,1,0,0,22,0,0,0,
4834,7741539,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,TRI NAGAR,,,1,3,1,5,3,110035,2,2,3,0,2,4,0,0,0,0,0,1,1,2,228,1,4,0,0,0,0,0,
4845,1656998,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,031-N Pooth Khurd,,,5,1,6,12,1,110039,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
4846,9171900,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,003-N Alipur,,,3,2,1,12,1,110040,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,38,0,0,0,0,
4847,3495897,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,012-N Timarpur,,,3,2,1,12,1,110054,2,2,3,0,2,4,19,0,0,1,1,1,1,2,240,1,0,35,0,7,0,0,
4848,8374611,DELHI,SOUTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,103-N Inderpuri,,,3,3,1,12,1,110012,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,16,12,0,1,0,0,
4851,6726772,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation,DILSHAD COLONY,,,7,2,6,10,1,110095,2,2,3,0,2,4,19,0,0,1,0,1,9,9,224,1,0,0,0,0,0,0,
4852,5999803,DELHI,NORTH,2,,,,,8,3,9,10,1,110007,2,2,3,0,2,19,4,0,0,2,2,1,9,9,220,1,0,0,0,0,0,0,
4853,1970187,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,013-E Kishan Kunj,,,5,2,6,12,1,110092,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
4858,4161275,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,SARITA VIHAR,,,1,2,1,5,3,110025,2,2,3,0,2,4,19,18,0,0,0,1,1,2,220,1,0,29,0,1,0,1,
4859,1295207,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,082-N Anand Parvat,,,1,2,1,5,3,110035,2,1,3,0,2,4,0,0,0,0,0,1,1,2,224,1,0,36,0,0,0,0,
4860,9553096,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,036-N Rani Khera,,,1,3,1,5,3,110081,2,2,3,0,2,4,0,0,0,0,0,1,1,2,210,1,17,15,3,1,0,0,
4861,1797347,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,075-N Ashok Vihar,,,1,2,1,5,3,110052,2,1,3,0,2,4,0,0,0,0,0,1,1,2,224,1,0,24,0,4,0,0,
4862,5898304,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,057-S Lajpat Nagar,,,1,3,1,5,3,110024,2,2,3,0,2,4,0,0,0,0,0,1,1,2,224,1,4,5,0,0,0,0,
4863,8298638,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,004-N Holambi Khurd,,,1,3,1,5,3,110082,2,2,3,0,2,4,0,0,0,0,0,1,1,2,210,1,3,3,0,0,0,0,
4864,7009659,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,051-S Madhu Vihar,,,1,2,1,5,3,110059,2,1,3,0,2,4,19,0,0,0,0,1,1,2,222,1,0,40,0,0,0,0,
4865,1514778,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,022-E Anarkali,,,1,2,1,5,3,110051,2,2,3,0,2,4,0,0,0,0,0,1,1,2,219,1,0,18,0,0,0,0,
4866,1289439,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,082-S Tughlakabad Extension,,,1,2,1,5,3,110019,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,0,56,0,0,0,0,
4867,4381488,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,049-N Nangloi Jat,,,1,1,1,5,3,110041,2,1,3,0,2,4,0,0,0,0,0,1,2,2,210,1,0,0,18,0,0,0,
4868,1343260,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,012-N Timarpur,,,1,2,1,5,3,110054,2,1,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,23,0,0,0,0,
4881,8485275,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,089-S Sri Niwas Puri,,,5,1,6,12,1,110025,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
4882,4495714,DELHI,WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,096-N Ranjit Nagar,,,3,3,1,12,1,110008,2,2,3,0,2,4,19,0,0,1,1,1,1,2,230,1,28,42,0,0,0,0,
4883,2623642,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,092-N Karol Bagh,,,3,1,1,12,1,110055,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,36,0,0,0,0,0,
4894,2273835,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,022-N Bhalswa,,,5,1,6,12,1,110036,2,2,3,0,2,4,19,0,0,1,1,1,9,9,228,1,0,0,0,0,0,0,
4896,2636133,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,024-N Rohini-A,,,10,3,9,12,1,110085,2,2,3,0,2,19,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
4897,9854698,DELHI,NEW DELHI,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,3,3,1,12,3,110023,2,2,3,0,2,4,0,0,0,1,1,1,1,2,220,1,26,26,0,3,0,0,
4898,4477980,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,077-N Model Town,,,5,2,6,12,1,110033,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
4905,8474085,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,012-E Patpar Ganj,,,5,3,6,12,1,110091,2,2,3,0,2,4,19,0,0,1,1,1,9,9,223,1,0,0,0,0,0,0,
4906,5337531,DELHI,SOUTH WEST A,2,Delhi Cantonment Board-Cantonment Board,Ward No. 1,,,3,3,1,12,3,110010,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,13,10,0,0,0,0,
4907,2973401,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,021-E Krishna Nagar,,,3,3,1,12,1,110031,2,2,3,0,2,4,19,0,0,1,1,1,1,2,230,1,6,8,0,1,0,0,
4908,8407881,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,055-N Mangol Puri-B,,,1,2,1,5,3,110083,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,12,0,0,0,0,
4909,8683662,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,003-N Alipur,,,1,3,1,5,3,110040,2,2,3,0,2,4,0,0,0,0,0,1,1,2,226,1,42,48,1,3,0,0,
4920,4242465,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,078-N Kamla Nagar,,,1,2,1,5,3,110007,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,13,0,0,0,0,
4921,9948619,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,060-S Kotla Mubarakpur,,,1,2,1,5,3,110024,2,2,3,0,2,4,19,0,0,0,0,1,1,2,223,1,0,27,0,0,0,0,
4931,8424454,DELHI,SOUTH EAST,2,,,,,8,3,9,10,1,110049,2,2,3,0,2,19,0,0,0,2,0,1,9,9,220,1,0,0,0,0,0,0,
4932,6461988,DELHI,WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,100-N Moti Nagar,,,7,3,6,10,1,110015,2,2,3,0,2,4,0,0,0,1,0,1,9,9,220,1,0,0,0,0,0,0,
4933,1627708,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,078-N Kamla Nagar,,,7,1,6,10,1,110007,2,2,3,0,2,4,19,0,0,1,0,1,9,9,220,1,0,0,0,0,0,0,
4937,4836583,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,037-S Matiala,,,10,3,9,12,1,110075,2,2,3,0,2,19,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
4938,7147173,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,002-E Trilokpuri-East,,,3,2,1,12,1,110091,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,68,0,1,0,0,
4939,7584292,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,011-E Mayur Vihar Phase-II,,,3,1,1,12,1,110091,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,6,0,4,0,0,0,
4940,3551081,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,048-N Sultan Puri-C,,,1,1,1,5,3,110083,2,1,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,31,0,27,0,
4941,4712683,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,009-E Mandawali,,,1,1,1,5,3,110092,2,1,3,0,2,4,19,0,0,0,0,1,2,2,223,1,1,0,18,0,0,0,
4942,4839052,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,048-N Sultan Puri-C,,,1,1,1,5,3,110086,2,1,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,25,0,0,0,
4943,1692544,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,061-N Haiderpur,,,1,3,1,5,3,110085,2,2,3,0,2,4,0,0,0,0,0,1,1,2,228,1,25,24,0,0,0,0,
4955,1204256,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,017-N Adarsh Nagar,,,5,1,6,12,1,110033,2,2,3,0,2,4,19,0,0,1,1,1,9,9,230,1,0,0,0,0,0,0,
4956,3283133,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,NITHARI,,,5,1,6,12,1,110081,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
4957,2976931,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,070-S Chhatarpur,,,3,3,1,12,1,110030,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,28,38,7,5,0,0,
4958,8647441,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,069-N Shakur Pur,,,3,1,1,12,1,110034,2,2,3,0,2,19,4,0,0,1,1,1,1,2,221,1,21,0,2,0,0,0,
4959,3380771,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,062-S Hauz Khas,,,3,3,1,12,1,110049,2,2,3,0,2,4,19,0,0,1,1,1,1,1,220,1,16,8,0,0,0,0,
4960,8747422,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,017-E Vishwas Nagar,,,5,1,6,12,1,110032,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
4963,8551312,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,034-S Nangli Sakrawati,,,3,3,1,12,1,110043,2,2,3,0,2,4,19,0,0,1,1,1,1,2,223,1,0,34,0,14,0,3,
4964,7546130,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,084-N Chandni Chowk,,,1,3,1,5,3,110006,2,2,3,0,2,4,0,0,0,0,0,1,1,2,221,1,7,10,0,0,0,0,
4967,9656882,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,084-S Sangam Vihar-D,,,1,2,1,5,3,110080,2,1,3,0,2,4,19,0,0,0,0,1,1,2,216,1,0,35,0,0,0,0,
4971,3853704,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,032-N Rohini C,,,1,2,1,5,3,110085,2,1,3,0,2,4,19,0,0,0,0,1,1,2,210,1,0,82,0,13,0,9,
4972,4089679,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,034-N Rohini D,,,1,2,1,5,3,110086,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,43,0,0,0,1,
4973,1009707,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,091-N Ram Nagar,,,1,1,1,5,3,110055,2,2,3,0,2,4,0,0,0,0,0,1,2,2,210,1,1,0,2,0,0,0,
4974,1758051,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,006-N Kadipur,,,1,2,1,5,3,110036,2,1,3,0,2,4,0,0,0,0,0,1,1,2,222,1,0,39,0,0,0,0,
4975,8750169,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,002-N Bakhtawarpur,,,1,3,1,5,3,110036,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,9,12,0,0,0,0,
4976,7691710,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,023-E Ghondli,,,1,3,1,5,3,110051,2,2,3,0,2,4,19,0,0,0,0,1,1,2,210,1,16,15,0,0,0,0,
4977,2803613,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,048-S Bijwasan,,,1,2,1,5,3,110037,2,2,3,0,2,4,19,0,0,0,0,1,1,2,210,1,0,78,0,1,0,0,
4978,5254526,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,095-S Badarpur,,,1,2,1,5,3,110044,2,1,3,0,2,4,0,0,0,0,0,1,1,2,220,1,0,49,0,1,0,0,
4979,1050465,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,035-N Kanjhawala,,,1,3,1,5,3,110081,2,2,3,0,2,4,0,0,0,0,0,1,1,2,210,1,16,10,0,1,0,0,
4980,8734088,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,081-N Kishan Ganj,,,1,3,1,5,3,110007,2,2,3,0,2,4,0,0,0,0,0,1,1,2,221,1,7,14,0,0,0,0,
4981,2559445,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,035-E Dilshad Garden,,,1,1,1,5,3,110093,2,1,3,0,2,4,19,0,0,0,0,1,2,2,227,1,0,0,12,0,0,0,
